Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1558126800.0 511.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 512.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 513.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 514.0 0 NA NA NA NA NA 0 NA NA NA NA NA 328 NA NA NA NA NA 619 NA NA NA NA NA
1558126800.0 515.0 0 NA NA NA NA NA 0 NA NA NA NA NA 329 NA NA NA NA NA 646 NA NA NA NA NA
1558126800.0 516.0 0 NA NA NA NA NA 0 NA NA NA NA NA 316 NA NA NA NA NA 666 NA NA NA NA NA
1558126800.0 517.0 0 NA NA NA NA NA 0 NA NA NA NA NA 359 NA NA NA NA NA 690 NA NA NA NA NA
1558126800.0 518.0 0 NA NA NA NA NA 0 NA NA NA NA NA 321 NA NA NA NA NA 680 NA NA NA NA NA
1558126800.0 519.0 0 NA NA NA NA NA 0 NA NA NA NA NA 319 NA NA NA NA NA 621 NA NA NA NA NA
1558126800.0 520.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 521.0 0 NA NA NA NA NA 0 NA NA NA NA NA 316 NA NA NA NA NA 666 NA NA NA NA NA
1558126800.0 522.0 0 NA NA NA NA NA 0 NA NA NA NA NA 310 NA NA NA NA NA 493 NA NA NA NA NA
1558126800.0 523.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 525.0 0 NA NA NA NA NA 0 NA NA NA NA NA 321 NA NA NA NA NA 676 NA NA NA NA NA
1558126800.0 526.0 0 NA NA NA NA NA 0 NA NA NA NA NA 328 NA NA NA NA NA 651 NA NA NA NA NA
1558126800.0 527.0 0 NA NA NA NA NA 0 NA NA NA NA NA 343 NA NA NA NA NA 615 NA NA NA NA NA
1558126800.0 528.0 0 NA NA NA NA NA 0 NA NA NA NA NA 319 NA NA NA NA NA 670 NA NA NA NA NA
1558126800.0 529.0 0 NA NA NA NA NA 0 NA NA NA NA NA 318 NA NA NA NA NA 621 NA NA NA NA NA
1558126800.0 530.0 0 NA NA NA NA NA 0 NA NA NA NA NA 364 NA NA NA NA NA 945 NA NA NA NA NA
1558126800.0 531.0 151 0 NA NA NA NA 181 0 NA NA NA NA 950 702 NA NA NA NA 3208 1982 NA NA NA NA
1558126800.0 534.0 0 NA NA NA NA NA 0 NA NA NA NA NA 762 NA NA NA NA NA 1168 NA NA NA NA NA
1558126800.0 535.0 0 NA NA NA NA NA 0 NA NA NA NA NA 789 NA NA NA NA NA 1137 NA NA NA NA NA
1558126800.0 536.0 0 NA NA NA NA NA 0 NA NA NA NA NA 760 NA NA NA NA NA 1167 NA NA NA NA NA
1558126800.0 541.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 545.0 47 0 NA NA NA NA 81 0 NA NA NA NA 1264 0 NA NA NA NA 3655 0 NA NA NA NA
1558126800.0 552.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 554.0 0 NA NA NA NA NA 0 NA NA NA NA NA 354 NA NA NA NA NA 945 NA NA NA NA NA
1558126800.0 555.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 556.0 0 NA NA NA NA NA 0 NA NA NA NA NA 335 NA NA NA NA NA 647 NA NA NA NA NA
1558126800.0 560.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 562.0 0 NA NA NA NA NA 0 NA NA NA NA NA 2900 NA NA NA NA NA 4216 NA NA NA NA NA
1558126800.0 6.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 7.2 0 NA NA NA NA NA 0 NA NA NA NA NA 727 NA NA NA NA NA 3921 NA NA NA NA NA
1558126800.0 7.21 0 NA NA NA NA NA 0 NA NA NA NA NA 806 NA NA NA NA NA 4701 NA NA NA NA NA
1558126800.0 7.22 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 7.23 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 7.3 0 NA NA NA NA NA 0 NA NA NA NA NA 691 NA NA NA NA NA 3226 NA NA NA NA NA
1558126800.0 7.4 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 8.0 NA 63 NA NA NA NA NA 143 NA NA NA NA NA 1125 NA NA NA NA NA 4545 NA NA NA NA
1558126800.0 8.1 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 8.2 0 NA NA NA NA NA 0 NA NA NA NA NA 731 NA NA NA NA NA 3240 NA NA NA NA NA
1558126800.0 9.0 NA 61 NA NA NA NA NA 141 NA NA NA NA NA 1134 NA NA NA NA NA 4409 NA NA NA NA
