Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1558299600.0 136.782 NA 112 422 0 NA NA NA NA 182 829 0 NA NA NA NA 966 21952 1009 NA NA NA NA 886 7622 1149 NA NA NA
1558299600.0 136.784 NA 120 437 0 NA NA NA NA 184 829 0 NA NA NA NA 732 26344 1349 NA NA NA NA 818 13011 1654 NA NA NA
1558299600.0 136.785 NA 111 420 0 NA NA NA NA 186 807 0 NA NA NA NA 843 23493 1033 NA NA NA NA 1232 8133 1129 NA NA NA
1558299600.0 136.789 NA 117 404 0 NA NA NA NA 185 771 0 NA NA NA NA 701 22447 1303 NA NA NA NA 898 8163 1427 NA NA NA
1558299600.0 136.79 NA 114 416 0 NA NA NA NA 189 697 0 NA NA NA NA 1090 15386 1415 NA NA NA NA 1462 6681 1758 NA NA NA
1558299600.0 136.792 NA 113 414 0 NA NA NA NA 196 820 0 NA NA NA NA 823 17140 1084 NA NA NA NA 1055 6770 1195 NA NA NA
1558299600.0 136.793 NA 118 454 0 NA NA NA NA 187 754 0 NA NA NA NA 767 19258 1619 NA NA NA NA 906 7314 1932 NA NA NA
1558299600.0 136.794 NA 111 423 0 NA NA NA NA 188 745 0 NA NA NA NA 1008 21127 1380 NA NA NA NA 1610 7934 1506 NA NA NA
1558299600.0 136.795 NA 111 476 0 NA NA NA NA 178 809 0 NA NA NA NA 835 22058 1700 NA NA NA NA 966 8180 2305 NA NA NA
1558299600.0 136.796 NA 119 454 0 NA NA NA NA 177 821 0 NA NA NA NA 725 20645 1510 NA NA NA NA 906 7596 1658 NA NA NA
1558299600.0 136.797 NA 112 424 0 NA NA NA NA 193 800 0 NA NA NA NA 778 18576 1090 NA NA NA NA 1169 6836 1176 NA NA NA
1558299600.0 136.798 NA 103 418 0 NA NA NA NA 186 756 0 NA NA NA NA 747 17703 1294 NA NA NA NA 1609 6897 2003 NA NA NA
1558299600.0 136.799 NA 106 512 0 NA NA NA NA 189 821 0 NA NA NA NA 888 19683 1404 NA NA NA NA 1647 8280 1608 NA NA NA
1558299600.0 136.801 NA 111 401 0 NA NA NA NA 192 675 0 NA NA NA NA 793 14306 1479 NA NA NA NA 1638 6595 1947 NA NA NA
1558299600.0 136.802 NA 108 410 0 NA NA NA NA 186 755 0 NA NA NA NA 858 16157 1500 NA NA NA NA 1462 6445 1975 NA NA NA
1558299600.0 136.803 NA 111 361 0 NA NA NA NA 188 660 0 NA NA NA NA 907 3414 979 NA NA NA NA 1584 2714 1085 NA NA NA
1558299600.0 136.805 NA 112 465 0 NA NA NA NA 196 805 0 NA NA NA NA 716 18876 1121 NA NA NA NA 1165 7932 1197 NA NA NA
1558299600.0 136.806 NA 119 418 0 NA NA NA NA 189 749 0 NA NA NA NA 916 19577 1471 NA NA NA NA 906 7352 1636 NA NA NA
1558299600.0 136.808 NA 110 504 0 NA NA NA NA 188 900 0 NA NA NA NA 799 21472 1758 NA NA NA NA 947 9039 2048 NA NA NA
